age,education.num,occupation,sex,income
39,13,Sales,Female,<=50K
50,13,Sales,Male,>50K
31,4,Craft-repair,Male,<=50K
23,13,?,Male,<=50K
47,6,Machine-op-inspct,Male,<=50K
59,9,Prof-specialty,Female,<=50K
32,12,Handlers-cleaners,Male,<=50K
82,4,?,Male,<=50K
74,9,Other-service,Male,<=50K
22,10,Adm-clerical,Male,<=50K
32,10,Craft-repair,Male,<=50K
34,13,Farming-fishing,Male,>50K
59,13,Craft-repair,Male,>50K
36,13,Sales,Male,>50K
59,7,Adm-clerical,Female,<=50K
47,13,Exec-managerial,Male,>50K
25,10,Craft-repair,Male,<=50K
44,13,Adm-clerical,Male,<=50K
58,6,Transport-moving,Male,<=50K
32,9,?,Male,<=50K
45,4,Machine-op-inspct,Male,<=50K
47,13,Exec-managerial,Female,>50K
52,10,?,Male,<=50K
56,2,Exec-managerial,Male,<=50K
52,9,Machine-op-inspct,Female,<=50K
34,9,Other-service,Female,<=50K
36,4,Craft-repair,Male,<=50K
41,9,Craft-repair,Male,<=50K
30,10,Prof-specialty,Male,<=50K
44,13,Exec-managerial,Male,<=50K
17,10,?,Female,<=50K
34,10,Other-service,Female,<=50K
41,10,Other-service,Male,<=50K
29,9,Handlers-cleaners,Male,<=50K
25,5,Machine-op-inspct,Male,<=50K
42,13,Prof-specialty,Male,<=50K
26,11,Sales,Male,<=50K
46,13,Sales,Male,<=50K
49,7,Adm-clerical,Male,<=50K
23,10,Sales,Female,<=50K
46,13,Prof-specialty,Female,>50K
30,9,Handlers-cleaners,Male,<=50K
49,9,Craft-repair,Male,>50K
47,11,?,Male,<=50K
44,13,Prof-specialty,Male,>50K
19,9,Handlers-cleaners,Male,<=50K
26,9,Craft-repair,Male,<=50K
38,9,Transport-moving,Male,>50K
31,10,Adm-clerical,Female,<=50K
36,12,Exec-managerial,Male,<=50K
31,13,Exec-managerial,Male,>50K
30,13,Tech-support,Male,<=50K
37,9,Prof-specialty,Male,>50K
30,13,Prof-specialty,Male,>50K
21,9,?,Female,<=50K
73,6,Other-service,Female,<=50K
38,14,Exec-managerial,Male,>50K
30,6,Craft-repair,Male,<=50K
33,9,Craft-repair,Male,>50K
58,10,Adm-clerical,Female,<=50K
34,14,Prof-specialty,Female,<=50K
35,9,Craft-repair,Male,<=50K
59,9,Craft-repair,Male,>50K
45,13,Exec-managerial,Female,<=50K
27,10,Transport-moving,Male,<=50K
31,16,Prof-specialty,Male,>50K
45,10,Farming-fishing,Male,<=50K
40,9,Other-service,Female,<=50K
27,15,Adm-clerical,Male,<=50K
19,9,Other-service,Male,<=50K
29,3,Other-service,Male,<=50K
34,10,Farming-fishing,Male,<=50K
32,12,Craft-repair,Male,<=50K
49,7,Craft-repair,Male,<=50K
33,7,Exec-managerial,Female,>50K
74,4,?,Male,<=50K
62,13,Prof-specialty,Male,>50K
39,9,Exec-managerial,Male,<=50K
43,9,Exec-managerial,Female,<=50K
22,10,Tech-support,Female,<=50K
24,9,Transport-moving,Male,<=50K
76,9,?,Male,>50K
25,10,Other-service,Female,<=50K
19,10,Sales,Female,<=50K
31,12,Adm-clerical,Female,<=50K
53,7,Craft-repair,Female,<=50K
61,9,Adm-clerical,Male,<=50K
47,13,Other-service,Male,<=50K
37,9,Adm-clerical,Female,<=50K
50,13,Exec-managerial,Male,<=50K
27,10,Sales,Male,<=50K
58,9,Adm-clerical,Female,<=50K
43,9,Handlers-cleaners,Male,<=50K
39,12,Adm-clerical,Male,<=50K
36,10,Sales,Female,<=50K
56,13,Prof-specialty,Male,<=50K
26,9,Farming-fishing,Male,<=50K
23,13,Prof-specialty,Female,<=50K
47,7,Transport-moving,Male,<=50K
68,8,Sales,Female,<=50K
47,10,Protective-serv,Male,<=50K
26,10,Exec-managerial,Male,<=50K
46,10,Adm-clerical,Female,<=50K
37,12,Tech-support,Male,>50K
37,10,Craft-repair,Male,<=50K
43,10,Transport-moving,Male,<=50K
59,14,Prof-specialty,Female,<=50K
39,9,Adm-clerical,Female,<=50K
63,10,Prof-specialty,Male,<=50K
45,13,Prof-specialty,Male,>50K
59,13,Adm-clerical,Female,<=50K
36,8,?,Male,<=50K
26,9,Tech-support,Male,<=50K
34,9,Adm-clerical,Female,<=50K
41,9,Craft-repair,Male,>50K
26,9,Handlers-cleaners,Male,<=50K
53,9,Machine-op-inspct,Female,<=50K
33,9,Adm-clerical,Female,>50K
46,13,Exec-managerial,Male,>50K
79,9,?,Female,<=50K
31,9,Craft-repair,Female,<=50K
24,9,Other-service,Male,<=50K
57,9,Adm-clerical,Female,<=50K
40,9,Other-service,Female,<=50K
20,10,Adm-clerical,Male,<=50K
45,7,Machine-op-inspct,Female,<=50K
27,11,Adm-clerical,Female,<=50K
36,3,Craft-repair,Male,<=50K
30,9,Craft-repair,Male,<=50K
36,13,Prof-specialty,Female,>50K
25,9,Farming-fishing,Male,<=50K
31,9,Adm-clerical,Female,<=50K
26,7,Handlers-cleaners,Male,<=50K
25,13,Prof-specialty,Male,<=50K
29,11,Adm-clerical,Female,<=50K
41,9,Adm-clerical,Male,>50K
35,14,Exec-managerial,Male,>50K
57,13,Sales,Female,>50K
21,7,Priv-house-serv,Female,<=50K
29,6,Other-service,Female,<=50K
36,10,Exec-managerial,Male,<=50K
20,10,Adm-clerical,Female,<=50K
51,13,Exec-managerial,Male,>50K
39,7,Machine-op-inspct,Male,<=50K
61,9,Exec-managerial,Male,<=50K
38,15,Prof-specialty,Male,<=50K
20,10,?,Male,<=50K
21,9,Other-service,Female,<=50K
40,9,Tech-support,Female,<=50K
46,6,Craft-repair,Male,<=50K
21,10,Craft-repair,Male,<=50K
35,6,Transport-moving,Male,<=50K
39,13,Sales,Male,<=50K
38,9,Craft-repair,Male,<=50K
30,9,Adm-clerical,Female,<=50K
28,5,Machine-op-inspct,Male,<=50K
32,13,Exec-managerial,Male,>50K
46,11,Craft-repair,Male,>50K
40,11,Craft-repair,Male,<=50K
44,6,Transport-moving,Male,<=50K
51,9,?,Male,>50K
46,13,Farming-fishing,Male,>50K
20,10,Other-service,Female,<=50K
44,13,Prof-specialty,Male,<=50K
33,11,Farming-fishing,Male,<=50K
18,9,Other-service,Female,<=50K
61,15,Prof-specialty,Male,>50K
50,13,Exec-managerial,Female,<=50K
47,9,Machine-op-inspct,Male,<=50K
34,13,Exec-managerial,Male,>50K
53,9,Transport-moving,Male,<=50K
39,10,Craft-repair,Male,<=50K
58,9,Craft-repair,Male,>50K
66,9,?,Male,<=50K
26,7,Farming-fishing,Male,<=50K
41,3,Adm-clerical,Male,<=50K
47,10,Exec-managerial,Male,<=50K
31,11,Machine-op-inspct,Male,<=50K
52,10,Exec-managerial,Male,>50K
29,12,Sales,Male,>50K
43,5,Handlers-cleaners,Female,<=50K
42,14,Exec-managerial,Male,>50K
35,10,Machine-op-inspct,Female,<=50K
52,10,Craft-repair,Male,<=50K
61,10,Craft-repair,Male,<=50K
39,9,Exec-managerial,Male,<=50K
19,10,Sales,Female,<=50K
39,10,Exec-managerial,Male,<=50K
22,10,Other-service,Male,<=50K
30,9,Adm-clerical,Female,<=50K
40,11,Other-service,Female,<=50K
37,3,Farming-fishing,Male,<=50K
23,12,Other-service,Male,<=50K
39,12,Prof-specialty,Male,<=50K
54,14,Sales,Male,<=50K
46,10,Sales,Male,<=50K
20,10,Transport-moving,Female,<=50K
50,13,Tech-support,Female,>50K
17,6,Sales,Female,<=50K
36,9,Machine-op-inspct,Male,<=50K
37,9,Sales,Male,<=50K
53,9,Other-service,Female,<=50K
50,9,Transport-moving,Male,>50K
38,9,Craft-repair,Male,<=50K
63,9,Craft-repair,Male,<=50K
53,9,Craft-repair,Male,>50K
40,13,?,Female,<=50K
23,10,Prof-specialty,Male,<=50K
20,9,Handlers-cleaners,Male,<=50K
46,10,Craft-repair,Male,>50K
28,6,Other-service,Male,<=50K
59,14,Prof-specialty,Male,<=50K
41,13,Exec-managerial,Male,>50K
33,1,Farming-fishing,Male,<=50K
56,8,Craft-repair,Male,<=50K
31,13,Exec-managerial,Female,<=50K
41,11,Sales,Male,<=50K
25,12,Adm-clerical,Female,<=50K
18,9,?,Female,<=50K
49,13,Prof-specialty,Female,<=50K
39,10,Machine-op-inspct,Male,<=50K
22,10,?,Female,<=50K
21,10,Prof-specialty,Female,<=50K
35,13,Sales,Male,<=50K
21,9,?,Female,<=50K
38,9,Craft-repair,Male,>50K
55,4,Other-service,Female,<=50K
31,9,Transport-moving,Male,<=50K
17,7,Prof-specialty,Male,<=50K
25,13,Prof-specialty,Male,<=50K
39,14,Exec-managerial,Male,>50K
50,4,Machine-op-inspct,Male,<=50K
38,13,Prof-specialty,Female,>50K
50,10,Sales,Male,<=50K
63,6,Exec-managerial,Male,<=50K
31,9,Transport-moving,Male,<=50K
23,13,Prof-specialty,Female,<=50K
18,10,Other-service,Male,<=50K
43,13,Prof-specialty,Female,<=50K
34,10,Exec-managerial,Male,>50K
18,7,Sales,Male,<=50K
35,13,Sales,Female,>50K
46,14,Exec-managerial,Female,<=50K
31,4,Handlers-cleaners,Female,<=50K
27,9,Sales,Female,<=50K
41,14,Prof-specialty,Male,<=50K
42,9,Craft-repair,Male,<=50K
55,13,Exec-managerial,Male,>50K
34,9,?,Female,<=50K
44,9,Machine-op-inspct,Female,<=50K
36,11,Prof-specialty,Female,>50K
33,10,Adm-clerical,Female,<=50K
30,11,Prof-specialty,Male,<=50K
35,9,Other-service,Female,>50K
25,13,Exec-managerial,Female,>50K
21,10,Other-service,Male,<=50K
18,7,Other-service,Male,<=50K
35,10,Craft-repair,Male,>50K
20,9,Handlers-cleaners,Male,<=50K
46,13,Tech-support,Male,<=50K
31,13,Prof-specialty,Female,<=50K
31,13,Exec-managerial,Female,<=50K
32,16,Exec-managerial,Male,<=50K
23,10,Adm-clerical,Male,<=50K
25,14,Protective-serv,Male,<=50K
37,10,Transport-moving,Male,<=50K
18,10,Sales,Female,<=50K
55,9,Sales,Female,<=50K
52,5,Craft-repair,Female,<=50K
26,9,Adm-clerical,Female,<=50K
37,10,Tech-support,Male,>50K
39,9,Exec-managerial,Female,<=50K
62,13,Prof-specialty,Female,>50K
19,10,?,Female,<=50K
47,9,Craft-repair,Male,>50K
51,13,Protective-serv,Male,>50K
55,9,Other-service,Female,<=50K
30,9,Craft-repair,Male,<=50K
59,10,Craft-repair,Male,<=50K
45,6,Craft-repair,Male,<=50K
21,9,Handlers-cleaners,Male,<=50K
31,9,Machine-op-inspct,Male,<=50K
29,10,Adm-clerical,Male,<=50K
24,9,Handlers-cleaners,Male,<=50K
17,6,Other-service,Male,<=50K
47,9,Machine-op-inspct,Female,<=50K
46,10,Sales,Male,>50K
32,9,?,Female,<=50K
34,6,Farming-fishing,Male,<=50K
63,8,Transport-moving,Male,<=50K
21,10,Other-service,Male,<=50K
18,9,Other-service,Male,<=50K
49,16,Exec-managerial,Male,>50K
81,9,Adm-clerical,Female,<=50K
36,12,Exec-managerial,Male,>50K
47,9,Craft-repair,Male,>50K
36,14,Sales,Male,>50K
39,11,Farming-fishing,Male,<=50K
46,13,Sales,Female,<=50K
39,13,Adm-clerical,Female,<=50K
29,10,Sales,Female,<=50K
23,9,Handlers-cleaners,Female,<=50K
57,6,Craft-repair,Male,<=50K
38,9,Sales,Female,<=50K
25,13,Sales,Female,<=50K
39,10,Exec-managerial,Male,<=50K
24,10,Sales,Male,<=50K
39,8,Sales,Female,<=50K
23,11,Sales,Female,<=50K
17,7,?,Female,<=50K
41,13,Adm-clerical,Male,<=50K
24,13,Prof-specialty,Female,<=50K
30,9,Other-service,Female,<=50K
56,9,Machine-op-inspct,Male,<=50K
51,9,Craft-repair,Male,<=50K
57,10,Exec-managerial,Male,<=50K
34,10,Other-service,Female,<=50K
24,13,Prof-specialty,Male,<=50K
57,9,Machine-op-inspct,Male,<=50K
38,9,Machine-op-inspct,Male,>50K
23,9,Tech-support,Female,<=50K
35,4,Machine-op-inspct,Male,<=50K
58,9,Craft-repair,Male,<=50K
19,4,?,Male,<=50K
17,7,Other-service,Female,<=50K
37,16,Prof-specialty,Male,>50K
21,13,?,Male,<=50K
63,9,Craft-repair,Male,>50K
31,10,Transport-moving,Male,<=50K
29,9,Other-service,Male,<=50K
27,15,Prof-specialty,Female,>50K
25,9,Other-service,Male,<=50K
28,9,Prof-specialty,Female,<=50K
54,9,Sales,Female,<=50K
74,10,?,Female,<=50K
31,10,Exec-managerial,Female,<=50K
23,10,Tech-support,Male,<=50K
19,13,Prof-specialty,Female,<=50K
39,1,?,Female,<=50K
27,11,Other-service,Female,>50K
19,10,Adm-clerical,Female,<=50K
23,9,?,Male,<=50K
25,9,Adm-clerical,Female,<=50K
40,10,Tech-support,Male,>50K
53,7,Other-service,Female,<=50K
32,13,Prof-specialty,Male,<=50K
61,4,Transport-moving,Male,<=50K
42,9,Sales,Male,<=50K
73,9,Transport-moving,Male,<=50K
41,10,Craft-repair,Male,<=50K
23,10,Machine-op-inspct,Female,<=50K
23,9,Prof-specialty,Female,<=50K
65,11,Adm-clerical,Male,<=50K
45,9,Sales,Female,<=50K
24,13,Adm-clerical,Female,<=50K
23,11,Craft-repair,Male,<=50K
30,10,Tech-support,Female,<=50K
26,13,Exec-managerial,Male,<=50K
37,9,Farming-fishing,Male,<=50K
17,9,Other-service,Male,<=50K
31,9,Sales,Male,<=50K
52,9,Adm-clerical,Female,<=50K
63,13,Sales,Male,<=50K
27,9,Priv-house-serv,Female,<=50K
71,9,Adm-clerical,Female,<=50K
35,13,Exec-managerial,Male,<=50K
44,9,Adm-clerical,Female,<=50K
36,14,Prof-specialty,Male,<=50K
22,13,Exec-managerial,Female,<=50K
30,13,Prof-specialty,Female,<=50K
60,9,?,Male,<=50K
25,10,Adm-clerical,Female,<=50K
76,4,Protective-serv,Female,<=50K
41,9,Craft-repair,Male,<=50K
26,4,Machine-op-inspct,Male,<=50K
45,8,Machine-op-inspct,Male,<=50K
32,10,Adm-clerical,Female,<=50K
22,9,Craft-repair,Male,<=50K
63,13,Transport-moving,Male,<=50K
23,12,Transport-moving,Female,<=50K
61,6,Machine-op-inspct,Male,<=50K
31,11,Craft-repair,Male,<=50K
25,5,Machine-op-inspct,Male,<=50K
39,9,Sales,Female,<=50K
53,13,Machine-op-inspct,Female,<=50K
26,13,Exec-managerial,Female,<=50K
21,10,Other-service,Male,<=50K
18,9,Adm-clerical,Male,<=50K
31,9,Craft-repair,Male,<=50K
44,9,Transport-moving,Male,>50K
43,9,Machine-op-inspct,Male,<=50K
21,10,Sales,Female,<=50K
30,9,Handlers-cleaners,Male,>50K
55,9,Transport-moving,Male,<=50K
57,10,Adm-clerical,Female,<=50K
37,9,Farming-fishing,Male,<=50K
32,9,Machine-op-inspct,Male,>50K
62,13,Prof-specialty,Male,>50K
31,13,Sales,Male,>50K
51,13,Exec-managerial,Male,>50K
45,3,Transport-moving,Male,<=50K
47,10,Machine-op-inspct,Male,<=50K
31,9,?,Male,<=50K
75,7,Exec-managerial,Male,<=50K
43,14,Prof-specialty,Male,<=50K
30,13,Prof-specialty,Male,>50K
27,3,Handlers-cleaners,Male,<=50K
44,9,Machine-op-inspct,Male,<=50K
53,14,Prof-specialty,Female,>50K
40,13,Adm-clerical,Male,<=50K
18,7,Sales,Female,<=50K
33,13,Protective-serv,Male,<=50K
20,9,Sales,Male,<=50K
38,10,Exec-managerial,Male,<=50K
48,9,Adm-clerical,Female,<=50K
46,9,Exec-managerial,Male,<=50K
51,9,Craft-repair,Male,<=50K
35,9,Other-service,Female,<=50K
24,4,Handlers-cleaners,Male,<=50K
30,10,Handlers-cleaners,Male,<=50K
70,9,Exec-managerial,Male,<=50K
26,9,Transport-moving,Male,<=50K
46,9,Craft-repair,Male,>50K
70,9,Adm-clerical,Female,<=50K
37,10,Other-service,Male,<=50K
36,10,Sales,Female,<=50K
23,5,Machine-op-inspct,Female,<=50K
44,10,Exec-managerial,Male,>50K
53,10,Exec-managerial,Male,>50K
23,10,Handlers-cleaners,Male,<=50K
26,9,Craft-repair,Male,<=50K
21,10,?,Male,<=50K
34,14,Prof-specialty,Female,<=50K
43,7,Craft-repair,Male,<=50K
22,10,Other-service,Male,<=50K
36,9,Adm-clerical,Male,<=50K
42,10,Farming-fishing,Male,<=50K
27,11,Adm-clerical,Female,<=50K
41,9,Protective-serv,Male,<=50K
32,13,Exec-managerial,Female,>50K
21,10,Adm-clerical,Male,<=50K
44,13,Exec-managerial,Male,>50K
29,13,Exec-managerial,Male,<=50K
19,10,Other-service,Female,<=50K
21,10,Adm-clerical,Male,<=50K
46,9,Transport-moving,Male,<=50K
38,13,Exec-managerial,Male,>50K
43,10,Adm-clerical,Male,>50K
54,9,Sales,Male,>50K
18,10,?,Male,<=50K
50,9,Adm-clerical,Female,>50K
30,11,Prof-specialty,Female,>50K
30,5,Craft-repair,Male,<=50K
28,9,Exec-managerial,Female,<=50K
26,11,Adm-clerical,Female,<=50K
37,10,Craft-repair,Male,<=50K
64,14,Prof-specialty,Female,>50K
18,9,Sales,Female,<=50K
30,10,Adm-clerical,Male,<=50K
18,7,Other-service,Male,<=50K
27,9,Craft-repair,Male,<=50K
49,5,Other-service,Male,<=50K
46,9,Other-service,Male,>50K
37,9,Adm-clerical,Male,<=50K
30,10,Transport-moving,Male,<=50K
29,9,Prof-specialty,Female,<=50K
22,9,?,Male,<=50K
25,9,Farming-fishing,Male,<=50K
38,9,Priv-house-serv,Female,<=50K
32,13,?,Female,<=50K
35,10,Craft-repair,Male,<=50K
56,14,Adm-clerical,Male,>50K
29,10,Exec-managerial,Female,<=50K
41,9,Tech-support,Male,<=50K
47,9,Machine-op-inspct,Male,<=50K
23,13,Adm-clerical,Female,<=50K
46,13,Sales,Male,>50K
39,13,Adm-clerical,Female,<=50K
42,10,Farming-fishing,Female,<=50K
68,4,?,Male,<=50K
57,15,Prof-specialty,Female,<=50K
22,10,Other-service,Female,<=50K
24,11,Adm-clerical,Male,>50K
19,10,Handlers-cleaners,Male,<=50K
55,12,Sales,Female,<=50K
37,9,Protective-serv,Male,<=50K
37,10,Adm-clerical,Female,<=50K
28,13,Other-service,Male,<=50K
27,9,Other-service,Female,<=50K
40,13,Prof-specialty,Female,<=50K
51,9,Priv-house-serv,Female,<=50K
52,11,Transport-moving,Male,<=50K
74,10,?,Female,<=50K
20,10,?,Female,<=50K
40,10,Adm-clerical,Female,<=50K
63,10,Protective-serv,Male,<=50K
63,9,Transport-moving,Male,>50K
51,10,Adm-clerical,Female,<=50K
23,9,Adm-clerical,Female,<=50K
66,9,Craft-repair,Male,<=50K
33,9,Sales,Male,<=50K
49,9,Craft-repair,Male,<=50K
20,10,Transport-moving,Male,<=50K
26,10,Protective-serv,Male,<=50K
52,9,Exec-managerial,Male,>50K
33,13,Exec-managerial,Male,>50K
47,13,Sales,Male,<=50K
23,9,Exec-managerial,Male,<=50K
53,12,Adm-clerical,Male,<=50K
19,10,Other-service,Male,<=50K
53,4,Transport-moving,Male,>50K
65,9,Machine-op-inspct,Male,<=50K
68,13,Transport-moving,Male,<=50K
30,6,Sales,Male,<=50K
28,7,Craft-repair,Male,<=50K
54,6,Protective-serv,Male,<=50K
30,9,Other-service,Male,<=50K
22,10,Adm-clerical,Male,<=50K
25,9,Other-service,Male,<=50K
19,7,Other-service,Male,<=50K
19,10,?,Female,<=50K
32,15,Prof-specialty,Male,>50K
23,13,Exec-managerial,Female,<=50K
51,13,Prof-specialty,Male,<=50K
25,10,Sales,Male,>50K
46,13,Prof-specialty,Female,<=50K
38,10,Tech-support,Female,<=50K
26,9,Protective-serv,Male,>50K
46,9,Prof-specialty,Female,<=50K
25,13,Prof-specialty,Female,<=50K
29,14,Prof-specialty,Male,<=50K
51,14,Exec-managerial,Male,>50K
40,10,Craft-repair,Male,<=50K
24,10,Adm-clerical,Female,<=50K
24,13,Farming-fishing,Male,<=50K
31,11,Other-service,Female,<=50K
54,9,?,Female,<=50K
34,12,Craft-repair,Male,<=50K
19,10,Farming-fishing,Male,<=50K
21,9,Transport-moving,Male,<=50K
21,6,Farming-fishing,Male,<=50K
23,10,Transport-moving,Male,<=50K
37,10,Craft-repair,Male,<=50K
40,14,Exec-managerial,Male,>50K
57,9,Other-service,Male,<=50K
24,7,Transport-moving,Male,<=50K
43,10,Prof-specialty,Male,<=50K
32,13,?,Female,<=50K
40,9,Other-service,Female,<=50K
49,9,Exec-managerial,Male,<=50K
62,9,Craft-repair,Male,<=50K
29,11,Adm-clerical,Male,<=50K
49,9,Machine-op-inspct,Female,<=50K
55,10,Adm-clerical,Female,<=50K
20,10,?,Male,<=50K
37,13,Exec-managerial,Male,<=50K
43,13,Adm-clerical,Male,>50K
29,10,Adm-clerical,Female,<=50K
44,9,Sales,Female,>50K
28,10,Tech-support,Male,>50K
38,10,Exec-managerial,Female,<=50K
22,10,?,Male,<=50K
19,10,Other-service,Female,<=50K
20,8,Other-service,Male,<=50K
60,9,Handlers-cleaners,Male,<=50K
30,9,Sales,Female,<=50K
22,10,Adm-clerical,Male,<=50K
51,10,Sales,Female,<=50K
31,13,Prof-specialty,Female,<=50K
48,9,Exec-managerial,Female,<=50K
51,9,Transport-moving,Male,<=50K
50,9,Craft-repair,Male,>50K
46,9,Sales,Female,>50K
68,9,Handlers-cleaners,Male,>50K
23,12,Craft-repair,Male,<=50K
49,14,Sales,Female,<=50K
24,6,Handlers-cleaners,Male,<=50K
30,9,Protective-serv,Male,<=50K
34,9,Sales,Female,<=50K
22,10,Exec-managerial,Male,<=50K
30,4,Handlers-cleaners,Male,<=50K
61,4,Transport-moving,Male,<=50K
36,9,Exec-managerial,Male,<=50K
51,11,Exec-managerial,Male,<=50K
43,3,Machine-op-inspct,Female,>50K
54,10,Protective-serv,Male,>50K
63,9,Prof-specialty,Female,<=50K
51,10,Exec-managerial,Male,>50K
63,6,Machine-op-inspct,Male,<=50K
51,14,Prof-specialty,Male,>50K
27,9,Sales,Female,<=50K
35,12,Tech-support,Male,>50K
31,13,?,Female,>50K
46,9,Craft-repair,Male,<=50K
53,11,Craft-repair,Male,>50K
26,10,Adm-clerical,Male,<=50K
43,9,Machine-op-inspct,Male,<=50K
54,9,Adm-clerical,Male,>50K
62,10,?,Female,>50K
57,10,Prof-specialty,Female,<=50K
19,10,?,Male,<=50K
29,9,Other-service,Male,<=50K
20,9,Craft-repair,Male,<=50K
18,10,?,Male,<=50K
22,10,?,Male,<=50K
23,9,Other-service,Male,<=50K
69,7,Adm-clerical,Male,<=50K
53,13,Prof-specialty,Male,<=50K
28,9,Adm-clerical,Male,<=50K
28,13,Other-service,Male,<=50K
33,9,Exec-managerial,Male,>50K
48,9,Sales,Female,<=50K
61,9,Craft-repair,Male,>50K
48,10,Exec-managerial,Male,<=50K
32,4,Craft-repair,Male,<=50K
51,9,Craft-repair,Male,>50K
27,13,?,Male,<=50K
19,10,Other-service,Male,<=50K
47,9,Prof-specialty,Male,<=50K
25,13,Transport-moving,Male,<=50K
72,10,Protective-serv,Male,<=50K
29,7,Craft-repair,Male,<=50K
22,9,Adm-clerical,Female,<=50K
57,9,Other-service,Male,<=50K
50,12,Adm-clerical,Male,<=50K
45,10,Sales,Male,<=50K
52,10,Prof-specialty,Male,>50K
53,14,Exec-managerial,Male,>50K
36,9,Handlers-cleaners,Male,<=50K
46,9,Craft-repair,Male,>50K
20,9,Sales,Female,<=50K
75,3,Other-service,Male,<=50K
32,9,Craft-repair,Male,>50K
28,9,Craft-repair,Male,<=50K
53,14,Prof-specialty,Female,<=50K
17,7,Sales,Female,<=50K
46,11,Adm-clerical,Female,<=50K
39,12,Prof-specialty,Female,<=50K
38,10,Craft-repair,Male,<=50K
36,9,Machine-op-inspct,Male,<=50K
63,13,Prof-specialty,Female,<=50K
28,2,Machine-op-inspct,Male,<=50K
28,13,?,Male,<=50K
49,9,Adm-clerical,Female,<=50K
43,10,Machine-op-inspct,Male,<=50K
38,13,Exec-managerial,Male,>50K
39,9,Tech-support,Male,<=50K
42,9,?,Female,<=50K
40,9,Exec-managerial,Male,<=50K
45,9,?,Female,<=50K
29,9,?,Female,<=50K
30,10,Tech-support,Male,>50K
44,10,Transport-moving,Male,<=50K
40,9,Sales,Male,<=50K
30,9,Machine-op-inspct,Female,<=50K
52,11,Prof-specialty,Female,<=50K
42,10,Craft-repair,Male,>50K
39,10,Craft-repair,Male,>50K
43,10,Prof-specialty,Male,<=50K
30,11,Craft-repair,Male,<=50K
83,9,?,Female,<=50K
39,13,Prof-specialty,Male,>50K
41,9,Transport-moving,Female,<=50K
25,7,Craft-repair,Male,<=50K
59,12,?,Male,<=50K
44,13,Adm-clerical,Male,<=50K
40,9,Handlers-cleaners,Male,<=50K
21,9,Adm-clerical,Female,<=50K
41,10,Adm-clerical,Female,<=50K
24,13,Exec-managerial,Female,<=50K
67,9,Farming-fishing,Male,<=50K
24,13,Adm-clerical,Male,<=50K
50,13,Sales,Male,<=50K
48,14,Sales,Male,<=50K
55,12,?,Male,>50K
50,13,Prof-specialty,Female,<=50K
64,6,Exec-managerial,Male,>50K
49,5,Other-service,Male,<=50K
20,9,Other-service,Male,<=50K
30,9,Adm-clerical,Female,<=50K
37,13,Other-service,Male,<=50K
52,9,Machine-op-inspct,Male,>50K
22,10,Protective-serv,Male,<=50K
77,9,?,Female,<=50K
19,10,Adm-clerical,Male,<=50K
52,9,Craft-repair,Male,>50K
42,13,Tech-support,Female,<=50K
35,9,Exec-managerial,Female,<=50K
27,10,Adm-clerical,Female,<=50K
54,9,Other-service,Female,<=50K
37,6,Transport-moving,Male,<=50K
28,4,Craft-repair,Male,<=50K
63,13,Sales,Male,<=50K
19,9,Machine-op-inspct,Male,<=50K
28,13,Sales,Female,<=50K
23,10,?,Male,<=50K
44,15,Prof-specialty,Female,>50K
31,10,Craft-repair,Male,>50K
35,13,Sales,Male,>50K
64,9,Priv-house-serv,Female,<=50K
40,9,Handlers-cleaners,Male,>50K
59,12,Prof-specialty,Female,<=50K
22,10,Adm-clerical,Female,<=50K
40,10,Sales,Female,<=50K
35,4,Handlers-cleaners,Male,<=50K
20,10,Adm-clerical,Female,<=50K
35,9,Protective-serv,Male,<=50K
28,10,Exec-managerial,Male,<=50K
28,9,Machine-op-inspct,Male,<=50K
37,10,?,Male,<=50K
25,12,Sales,Male,<=50K
37,9,Adm-clerical,Female,<=50K
19,10,?,Female,<=50K
31,11,Sales,Female,<=50K
41,9,Adm-clerical,Female,<=50K
31,6,Tech-support,Male,>50K
44,9,Craft-repair,Male,<=50K
20,10,Exec-managerial,Male,<=50K
57,10,Farming-fishing,Male,<=50K
26,9,Other-service,Female,<=50K
29,9,Protective-serv,Male,<=50K
40,11,Craft-repair,Male,>50K
21,12,Other-service,Male,<=50K
21,10,Craft-repair,Male,<=50K
34,15,Prof-specialty,Male,>50K
24,13,Exec-managerial,Female,<=50K
28,6,Other-service,Female,<=50K
35,9,Transport-moving,Male,<=50K
35,9,Craft-repair,Male,<=50K
38,13,Exec-managerial,Female,<=50K
44,9,Adm-clerical,Female,<=50K
39,13,Handlers-cleaners,Female,>50K
57,9,Other-service,Female,<=50K
19,10,Sales,Female,<=50K
29,11,Machine-op-inspct,Male,<=50K
23,9,Machine-op-inspct,Male,<=50K
50,9,Other-service,Female,<=50K
51,10,Craft-repair,Male,<=50K
28,11,Craft-repair,Male,<=50K
44,13,Sales,Male,<=50K
29,13,Prof-specialty,Male,<=50K
31,9,Transport-moving,Male,<=50K
27,13,Craft-repair,Male,>50K
34,13,Exec-managerial,Male,<=50K
27,10,Handlers-cleaners,Male,>50K
31,11,Adm-clerical,Female,<=50K
46,12,Craft-repair,Male,>50K
39,10,Adm-clerical,Female,<=50K
40,13,Sales,Male,>50K
28,7,Sales,Male,<=50K
18,9,Sales,Female,<=50K
51,9,Adm-clerical,Female,<=50K
